date,cash,holdings_value,equity,n_positions
2012-10-04,267.32133701550765,13760.46660876329,14027.787945778799,52
2012-10-05,273.95971881476896,13758.36727198748,14032.326990802248,52
2012-10-08,1.2494880501435546,14001.452860738947,14002.702348789091,53
2012-10-09,292.74397903468264,13617.511530111804,13910.255509146487,52
2012-10-10,273.81063064339287,13591.977576539202,13865.788207182595,52
2012-10-11,273.81063064339287,13611.537233820092,13885.347864463485,52
2012-10-12,273.81063064339287,13551.417849508241,13825.228480151634,52
2012-10-15,273.81063064339287,13627.792400678936,13901.60303132233,52
2012-10-16,273.81063064339287,13742.049476508266,14015.860107151659,52
2012-10-17,260.2985774392368,13846.719452386364,14107.0180298256,52
2012-10-18,260.2985774392368,13863.083962251532,14123.382539690769,52
2012-10-19,1061.2860710218242,12849.061292211905,13910.34736323373,49
2012-10-22,229.81829828750807,13627.977913951097,13857.796212238605,52
2012-10-23,259.78645343548965,13419.588814297109,13679.3752677326,52
2012-10-24,8.064505920505667,13615.995234398497,13624.059740319002,53
2012-10-25,8.064505920505667,13632.002707228252,13640.067213148757,53
2012-10-26,8.064505920505667,13628.078730951329,13636.143236871834,53
2012-10-31,8.064505920505667,13682.03151642342,13690.096022343925,53
2012-11-01,8.064505920505667,13818.861714991495,13826.926220912,53
2012-11-02,8.064505920505667,13718.750462456597,13726.814968377103,53
2012-11-05,8.064505920505667,13718.376487675629,13726.440993596134,53
2012-11-06,8.064505920505667,13865.433988532171,13873.498494452677,53
2012-11-07,276.8148191764695,13309.62116694953,13586.435986126,52
2012-11-08,894.9467207920302,12527.241733762092,13422.188454554122,50
2012-11-09,89.4087517517222,13336.224065586744,13425.632817338466,53
2012-11-12,89.4087517517222,13324.002872817691,13413.411624569413,53
2012-11-13,89.4087517517222,13266.287911255136,13355.696663006858,53
2012-11-14,89.4087517517222,13046.158724867299,13135.56747661902,53
2012-11-15,89.4087517517222,13040.331093844045,13129.739845595766,53
2012-11-16,89.4087517517222,13119.430199245275,13208.838950996997,53
2012-11-19,89.4087517517222,13323.40891725618,13412.817669007902,53
2012-11-20,89.4087517517222,13319.662468530445,13409.071220282167,53
2012-11-21,89.4087517517222,13319.893176422063,13409.301928173785,53
2012-11-23,89.4087517517222,13471.41622694245,13560.824978694172,53
2012-11-26,89.4087517517222,13471.607240445654,13561.015992197375,53
2012-11-27,89.4087517517222,13428.8556250078,13518.264376759522,53
2012-11-28,89.4087517517222,13552.507171034458,13641.91592278618,53
2012-11-29,89.4087517517222,13597.744045817692,13687.152797569413,53
2012-11-30,71.95917201312795,13614.122640128011,13686.08181214114,53
2012-12-03,71.95917201312795,13543.769997838133,13615.729169851262,53
2012-12-04,71.95917201312795,13469.922531057551,13541.88170307068,53
2012-12-05,71.95917201312795,13537.97134070826,13609.930512721388,53
2012-12-06,71.95917201312795,13553.531846360642,13625.49101837377,53
2012-12-07,71.95917201312795,13584.989688352089,13656.948860365217,53
2012-12-10,71.95917201312795,13588.569996136008,13660.529168149136,53
2012-12-11,71.95917201312795,13650.335583352347,13722.294755365476,53
2012-12-12,71.95917201312795,13666.900861687196,13738.860033700324,53
2012-12-13,99.60378345723734,13584.17849060775,13683.782274064988,53
2012-12-14,99.60378345723734,13506.494659348822,13606.09844280606,53
2012-12-17,99.60378345723734,13680.645008927899,13780.248792385137,53
2012-12-18,99.60378345723734,13858.224468790151,13957.82825224739,53
2012-12-19,657.8552947860974,13200.927617216772,13858.78291200287,51
2012-12-20,100.39103427565749,13836.21547848534,13936.606512760996,53
2012-12-21,389.3958056965634,13452.98835772091,13842.384163417473,52
2012-12-24,113.14686212793225,13699.300316303625,13812.447178431557,53
2012-12-26,113.14686212793225,13608.410147719082,13721.557009847014,53
2012-12-27,350.8526523811581,13364.788033672448,13715.640686053606,52
2012-12-28,350.8526523811581,13221.140760738519,13571.993413119677,52
2012-12-31,74.93968931960984,13720.708463757805,13795.648153077414,53
2013-01-02,74.93968931960984,14043.228449816159,14118.168139135769,53
2013-01-03,74.89688540449322,14052.630972971161,14127.527858375654,53
2013-01-04,74.89688540449322,14187.143344942291,14262.040230346784,53
2013-01-07,913.5375734734621,13261.869119931425,14175.406693404888,50
2013-01-08,905.5863098477776,13208.611735203474,14114.198045051253,50
2013-01-09,56.58721558912384,14093.39768872177,14149.984904310895,53
2013-01-10,43.200337807981896,14185.123967518764,14228.324305326747,53
2013-01-11,51.382783834872555,14194.57453462235,14245.957318457224,53
2013-01-14,51.382783834872555,14206.752771304431,14258.135555139304,53
2013-01-15,369.3768962812456,13924.41888582973,14293.795782110976,52
2013-01-16,91.39282918621387,14181.003162437055,14272.395991623269,53
2013-01-17,91.39282918621387,14270.265506390608,14361.658335576822,53
2013-01-18,91.39282918621387,14317.334838323297,14408.72766750951,53
2013-01-22,100.59681391383367,14396.457445176813,14497.054259090646,53
2013-01-23,186.23899320069012,14235.942484010124,14422.181477210814,53
2013-01-24,186.23899320069012,14308.99245823113,14495.23145143182,53
2013-01-25,187.77858123547475,14394.131153362552,14581.909734598026,53
2013-01-28,187.77858123547475,14402.545810668576,14590.32439190405,53
2013-01-29,195.17955394469539,14478.060745115754,14673.24029906045,53
2013-01-30,407.684102861371,14219.797768590097,14627.481871451468,52
2013-01-31,108.58084306787907,14481.838106024263,14590.418949092142,53
2013-02-01,120.14936407207722,14587.122941471423,14707.2723055435,53
2013-02-04,971.4642786985294,13571.433302631493,14542.897581330022,50
2013-02-05,90.27790254393847,14596.161700032575,14686.439602576513,53
2013-02-06,90.27790254393847,14595.648955993222,14685.92685853716,53
2013-02-07,90.27790254393847,14532.737021908253,14623.01492445219,53
2013-02-08,8.418470514683293,14692.127497362571,14700.545967877255,53
2013-02-11,900.3502150576066,13777.034483852653,14677.384698910259,50
2013-02-12,15.058336119724913,14739.80631284497,14754.864648964694,53
2013-02-13,15.058336119724913,14759.506352668936,14774.56468878866,53
2013-02-14,15.058336119724913,14779.195823310727,14794.254159430451,53
2013-02-15,15.058336119724913,14752.338118573627,14767.396454693351,53
2013-02-19,15.058336119724913,14824.546084237072,14839.604420356796,53
2013-02-20,336.99247338366274,14301.521223268524,14638.513696652188,52
2013-02-21,333.5168345646681,14193.607720837641,14527.12455540231,52
2013-02-22,40.609173406699654,14604.773884491722,14645.383057898422,53
2013-02-25,336.86435910678006,14026.092375606544,14362.956734713323,52
2013-02-26,47.60589988822397,14415.31706103958,14462.922960927803,53
2013-02-27,47.60589988822397,14625.81885770103,14673.424757589253,53
2013-02-28,62.89546427671269,14584.764516119856,14647.65998039657,53
2013-03-01,69.09161202978976,14628.800726333502,14697.892338363292,53
2013-03-04,69.09161202978976,14740.176475482622,14809.268087512412,53
2013-03-05,69.09161202978976,14879.711115649472,14948.802727679262,53
2013-03-06,72.25088261102667,14912.607493989777,14984.858376600803,53
2013-03-07,89.22675757544692,14905.762814854827,14994.989572430273,53
2013-03-08,92.31444933761361,14940.210831556791,15032.525280894404,53
2013-03-11,82.65069556368553,14992.560010103978,15075.210705667663,53
2013-03-12,82.65069556368553,14973.427096581301,15056.077792144986,53
2013-03-13,102.63436244664757,14974.219811262268,15076.854173708916,53
2013-03-14,102.63436244664757,15069.255718603255,15171.890081049904,53
2013-03-15,174.9814720654864,15000.802665356357,15175.784137421844,53
2013-03-18,490.1227965521725,14554.16986738721,15044.292663939383,52
2013-03-19,190.94732328006518,14767.8263403253,14958.773663605365,53
2013-03-20,190.94732328006518,14870.943112365823,15061.890435645888,53
2013-03-21,224.10568049194296,14715.390906897186,14939.496587389129,53
2013-03-22,224.10568049194296,14808.719689706972,15032.825370198914,53
2013-03-25,224.10568049194296,14767.597758319595,14991.703438811537,53
2013-03-26,236.8971069519838,14860.63136845991,15097.528475411893,53
2013-03-27,244.9099593818596,14868.82511658661,15113.735075968469,53
2013-03-28,244.9099593818596,14937.897280005844,15182.807239387703,53
2013-04-01,794.6130957156992,14283.399832076006,15078.012927791704,51
2013-04-02,189.1510378419315,14947.40040900226,15136.551446844192,53
2013-04-03,814.1554598819384,14136.642111509267,14950.797571391206,51
2013-04-04,213.9533069995564,14791.100515059996,15005.053822059552,53
2013-04-05,204.4961257326234,14764.879842799723,14969.375968532346,53
2013-04-08,151.19906594314534,14951.669882768048,15102.868948711193,53
2013-04-09,151.19906594314534,15018.113897166415,15169.31296310956,53
2013-04-10,151.19906594314534,15221.791371563038,15372.990437506183,53
2013-04-11,146.7756345294942,15276.98584744997,15423.761481979465,53
2013-04-12,146.7756345294942,15216.886715451094,15363.662349980588,53
2013-04-15,1924.5958364797718,12968.247307622436,14892.843144102208,47
2013-04-16,114.16287764062724,14972.778446018909,15086.941323659536,53
2013-04-17,114.16287764062724,14660.583200055524,14774.74607769615,53
2013-04-18,114.16287764062724,14533.098837977352,14647.261715617979,53
2013-04-19,114.16287764062724,14631.08349879091,14745.246376431536,53
2013-04-22,114.16287764062724,14707.326446887319,14821.489324527945,53
2013-04-23,114.16287764062724,14944.036856047349,15058.199733687976,53
2013-04-24,114.16287764062724,15090.351663506146,15204.514541146773,53
2013-04-25,114.16287764062724,15256.795437385113,15370.95831502574,53
2013-04-26,110.25729305164964,15158.302461229041,15268.55975428069,53
2013-04-29,113.33273526385926,15260.079873845285,15373.412609109144,53
2013-04-30,113.33273526385926,15345.75664581652,15459.08938108038,53
2013-05-01,90.39818551833253,15229.934838196392,15320.333023714724,53
2013-05-02,90.39818551833253,15417.583915860709,15507.98210137904,53
2013-05-03,90.39818551833253,15661.93877050681,15752.336956025141,53
2013-05-06,43.45159598754168,15790.354038214331,15833.805634201874,53
2013-05-07,43.45159598754168,15850.889699013118,15894.34129500066,53
2013-05-08,43.45159598754168,15949.594020396806,15993.045616384348,53
2013-05-09,1307.871484837579,14624.42282813308,15932.294312970658,49
2013-05-10,318.757354013076,15703.616817769358,16022.374171782434,52
2013-05-13,3.020660656927248,16015.084113660982,16018.104774317908,53
2013-05-14,3.020660656927248,16204.949405542715,16207.970066199643,53
2013-05-15,299.5689876219283,15986.49044591703,16286.059433538958,52
2013-05-16,942.6428426268723,15303.939064322003,16246.581906948875,50
2013-05-17,285.0119442884733,16155.760514171503,16440.772458459975,52
2013-05-20,272.7875243035262,16216.159065607259,16488.946589910785,52
2013-05-21,605.3166807348734,15848.420425220876,16453.737105955748,51
2013-05-22,2247.96829748558,14002.607562128544,16250.575859614124,46
2013-05-23,1925.2320408210203,14298.190511999755,16223.422552820775,47
2013-05-24,604.9071260697904,15571.592073243093,16176.499199312884,51
2013-05-28,279.66863820345225,15982.255755113452,16261.924393316905,52
2013-05-29,2281.030276081086,13832.30914261358,16113.339418694666,46
2013-05-30,988.5701806330303,15167.181012467665,16155.751193100696,50
2013-05-31,1331.2589996356562,14610.066294529159,15941.325294164815,49
2013-06-03,50.44931285849282,15959.671771856047,16010.12108471454,53
2013-06-04,50.44931285849282,15915.886601866396,15966.335914724888,53
2013-06-05,371.6851792167604,15420.377889219539,15792.063068436299,52
2013-06-06,54.14150224872793,15823.042346152895,15877.183848401623,53
2013-06-07,68.23524384852095,15979.783793170194,16048.019037018716,53
2013-06-10,68.23524384852095,15966.18077033851,16034.41601418703,53
2013-06-11,362.9514558692963,15515.301268943378,15878.252724812675,52
2013-06-12,412.5191177890961,15326.00516843094,15738.524286220036,52
2013-06-13,93.1667166095358,15874.453342368477,15967.620058978013,53
2013-06-14,93.1667166095358,15826.195819160605,15919.36253577014,53
2013-06-17,93.1667166095358,15972.207638529355,16065.37435513889,53
2013-06-18,93.1667166095358,16075.940666827402,16169.107383436938,53
2013-06-19,111.7574009682993,15799.488627861336,15911.246028829635,53
2013-06-20,174.05898076789947,15306.05985811632,15480.118838884218,53
2013-06-21,174.05898076789947,15388.607388704982,15562.666369472881,53
2013-06-24,174.05898076789947,15193.666497968316,15367.725478736214,53
2013-06-25,174.05898076789947,15359.893249634984,15533.952230402883,53
2013-06-26,174.05898076789947,15463.202000183472,15637.26098095137,53
2013-06-27,174.05898076789947,15574.542353338513,15748.601334106412,53
2013-06-28,174.05898076789947,15563.926388849888,15737.985369617787,53
2013-07-01,174.05898076789947,15648.085660445942,15822.144641213841,53
2013-07-02,177.50659038993274,15648.248682398631,15825.755272788563,53
2013-07-03,177.50659038993274,15619.595634008903,15797.102224398835,53
2013-07-05,177.50659038993274,15737.53716735179,15915.043757741721,53
2013-07-08,177.50659038993274,15819.673599272232,15997.180189662164,53
2013-07-09,177.50659038993274,15880.464606021975,16057.971196411907,53
2013-07-10,177.50659038993274,15914.087939284364,16091.594529674296,53
2013-07-11,177.50659038993274,16179.919593894085,16357.426184284017,53
2013-07-12,185.9725374226685,16201.732624576804,16387.70516199947,53
2013-07-15,185.9725374226685,16251.004368865932,16436.9769062886,53
2013-07-16,191.05404051353213,16232.777199669095,16423.831240182626,53
2013-07-17,193.58171990161327,16259.609863692995,16453.19158359461,53
2013-07-18,182.05448072738642,16331.8554628823,16513.909943609688,53
2013-07-19,184.24957651647543,16345.084438528853,16529.33401504533,53
2013-07-22,166.57562262647116,16369.293215096406,16535.868837722875,53
2013-07-23,178.49616668081285,16342.132985173372,16520.629151854184,53
2013-07-24,1815.1895417277626,14551.747074562492,16366.936616290255,48
2013-07-25,178.33789136902186,16190.178612218382,16368.516503587403,53
2013-07-26,193.09238063920304,16107.353269774947,16300.44565041415,53
2013-07-29,218.21065397678666,16076.96196954799,16295.172623524777,53
2013-07-30,218.21065397678666,16080.143637222085,16298.354291198872,53
2013-07-31,244.05293905438077,16028.181393547122,16272.234332601503,53
2013-08-01,244.05293905438077,16228.8617146354,16472.914653689782,53
2013-08-02,244.05293905438077,16288.155727045058,16532.20866609944,53
2013-08-05,584.411558918258,15912.038937633839,16496.450496552097,52
2013-08-06,578.9876335686367,15808.171807755056,16387.159441323693,52
2013-08-07,546.1645562889205,15754.115545733372,16300.280102022292,52
2013-08-08,241.593660250509,16141.01107390113,16382.60473415164,53
2013-08-09,254.58492741170335,16085.264375734469,16339.849303146171,53
2013-08-12,254.58492741170335,16021.983674636043,16276.568602047746,53
2013-08-13,114.81263135922455,16192.39443028962,16307.207061648844,53
2013-08-14,134.88202742715123,16114.81613024022,16249.698157667372,53
2013-08-15,134.88202742715123,15967.92863105406,16102.81065848121,53
2013-08-16,134.88202742715123,15884.704556468958,16019.586583896109,53
2013-08-19,134.88202742715123,15749.113556310094,15883.995583737245,53
2013-08-20,134.88202742715123,15822.051390311826,15956.933417738977,53
2013-08-21,134.88202742715123,15730.10951869198,15864.99154611913,53
2013-08-22,134.88202742715123,15880.811025867635,16015.693053294786,53
2013-08-23,134.88202742715123,15989.91261799319,16124.794645420341,53
2013-08-26,162.1593259081339,15910.405805765711,16072.565131673846,53
2013-08-27,162.1593259081339,15682.486208245307,15844.645534153442,53
2013-08-28,162.1593259081339,15685.140472912297,15847.299798820432,53
2013-08-29,162.1593259081339,15711.029932474103,15873.189258382237,53
2013-08-30,162.1593259081339,15663.009543644888,15825.168869553023,53
2013-09-03,162.1593259081339,15712.447840180628,15874.607166088763,53
2013-09-04,162.1593259081339,15853.891549699214,16016.050875607349,53
2013-09-05,181.75895116224535,15824.403942984918,16006.162894147163,53
2013-09-06,181.75895116224535,15900.45846683048,16082.217417992724,53
2013-09-09,181.75895116224535,16096.687148899317,16278.446100061561,53
2013-09-10,181.75895116224535,16204.50640989947,16386.265361061716,53
2013-09-11,181.75895116224535,16318.834324368489,16500.593275530733,53
2013-09-12,181.75895116224535,16245.75665295938,16427.515604121625,53
2013-09-13,181.75895116224535,16283.930760826366,16465.689711988613,53
2013-09-16,181.75895116224535,16415.252683739607,16597.011634901854,53
2013-09-17,181.75895116224535,16501.466284032544,16683.22523519479,53
2013-09-18,181.75895116224535,16801.833235198315,16983.59218636056,53
2013-09-19,181.75895116224535,16759.10645712619,16940.865408288435,53
2013-09-20,1160.6211840677306,15635.623656542486,16796.244840610216,50
2013-09-23,155.0363776079165,16565.197766809608,16720.234144417525,53
2013-09-24,155.0363776079165,16516.38311851681,16671.419496124727,53
2013-09-25,156.53712932479652,16425.645838931203,16582.182968256,53
2013-09-26,156.53712932479652,16456.638949942517,16613.176079267312,53
2013-09-27,153.7725370308592,16356.867571292272,16510.640108323132,53
2013-09-30,165.63693603865124,16256.331088477895,16421.968024516547,53
2013-10-01,165.63693603865124,16379.736713822698,16545.37364986135,53
2013-10-02,165.63693603865124,16361.815675323627,16527.452611362278,53
2013-10-03,516.5302114839388,15850.596201652,16367.12641313594,52
2013-10-04,187.69224800722782,16254.205925828324,16441.89817383555,53
2013-10-07,187.69224800722782,16162.535808402356,16350.228056409584,53
2013-10-08,187.69224800722782,16059.191793045495,16246.884041052723,53
2013-10-09,187.69224800722782,16130.039177814037,16317.731425821265,53
2013-10-10,187.69224800722782,16421.253134545135,16608.945382552363,53
2013-10-11,187.69224800722782,16521.987827224697,16709.680075231925,53
2013-10-14,187.69224800722782,16531.189682582786,16718.881930590014,53
2013-10-15,111.55389160623179,16478.415482616372,16589.969374222605,53
2013-10-16,111.55389160623179,16682.04585054002,16793.599742146253,53
2013-10-17,111.55389160623179,16810.715805925993,16922.269697532225,53
2013-10-18,111.55389160623179,16926.537307225022,17038.091198831255,53
2013-10-21,111.55389160623179,16953.592595870265,17065.146487476497,53
2013-10-22,111.55389160623179,17063.689610400317,17175.24350200655,53
2013-10-23,93.00295236249099,17031.67838734126,17124.68133970375,53
2013-10-24,93.67347112211212,17095.083549733667,17188.757020855777,53
2013-10-25,93.67347112211212,17187.158919192232,17280.832390314343,53
2013-10-28,93.67347112211212,17189.674298980466,17283.347770102577,53
2013-10-29,94.12499244349578,17268.691220242934,17362.81621268643,53
2013-10-30,777.6849143331806,16464.129036545964,17241.813950879146,51
2013-10-31,413.0904537901358,16792.97694364997,17206.067397440107,52
2013-11-01,77.37797728675537,17144.747189007518,17222.125166294274,53
2013-11-04,87.40062235635054,17205.29821634755,17292.698838703902,53
2013-11-05,69.07083499024981,17115.811768000854,17184.882602991103,53
2013-11-06,69.07083499024981,17219.890246615487,17288.961081605736,53
2013-11-07,785.9763851567966,16278.733997243979,17064.710382400775,51
2013-11-08,95.05592716316096,17177.95552267773,17273.01144984089,53
2013-11-11,90.48757777653822,17208.41048616011,17298.89806393665,53
2013-11-12,90.48757777653822,17196.38745233488,17286.875030111416,53
2013-11-13,90.48757777653822,17298.57000645336,17389.057584229897,53
2013-11-14,95.06612428302662,17386.616257019672,17481.6823813027,53
2013-11-15,95.06612428302662,17460.911946236283,17555.97807051931,53
2013-11-18,799.8040427229155,16668.104566433343,17467.90860915626,51
2013-11-19,489.520360648888,16909.206688329745,17398.72704897863,52
2013-11-20,1499.9387645141446,15806.922228772559,17306.860993286704,49
2013-11-21,124.64031976250351,17296.84265445177,17421.482974214276,53
2013-11-22,139.7407222865437,17393.45626837546,17533.196990662003,53
2013-11-25,102.94207504049933,17371.78841659678,17474.73049163728,53
2013-11-26,119.93391940459708,17307.426175261327,17427.360094665924,53
2013-11-27,119.93391940459708,17335.915560124453,17455.84947952905,53
2013-11-29,505.2094358897282,16919.114956590583,17424.32439248031,52
2013-12-02,526.821609116492,16819.949452732802,17346.771061849293,52
2013-12-03,181.68318635495285,17075.237951722007,17256.92113807696,53
2013-12-04,181.68318635495285,17075.60144143734,17257.28462779229,53
2013-12-05,175.3494872810441,17004.368171937924,17179.717659218968,53
2013-12-06,175.3494872810441,17205.87397574157,17381.223463022616,53
2013-12-09,175.3494872810441,17283.286050268853,17458.635537549897,53
2013-12-10,205.65522906664177,17243.383053629277,17449.038282695918,53
2013-12-11,253.90522234613144,16942.831622024547,17196.73684437068,53
2013-12-12,253.90522234613144,16881.188091885153,17135.093314231286,53
2013-12-13,253.90522234613144,16900.113061627748,17154.01828397388,53
2013-12-16,245.00080216730788,17017.833316743545,17262.834118910854,53
2013-12-17,245.00080216730788,17001.124187484824,17246.124989652133,53
2013-12-18,245.00080216730788,17256.416747894975,17501.417550062284,53
2013-12-19,245.00080216730788,17226.139745383065,17471.140547550374,53
2013-12-20,261.29846194688,17336.45090953624,17597.74937148312,53
2013-12-23,261.29846194688,17422.574512502,17683.87297444888,53
2013-12-24,261.29846194688,17491.45248579832,17752.7509477452,53
2013-12-26,261.29846194688,17572.80028245432,17834.0987444012,53
2013-12-27,261.29846194688,17590.796384694495,17852.094846641376,53
2013-12-30,255.31641508930278,17613.32933712615,17868.645752215452,53
2013-12-31,255.31641508930278,17668.001557581912,17923.317972671215,53
2014-01-02,654.9182482066774,17124.719074073782,17779.63732228046,52
2014-01-03,85.83139309557919,17663.386914407216,17749.218307502793,54
2014-01-06,105.98502449231626,17594.191278306807,17700.176302799122,54
2014-01-07,105.98502449231626,17679.98474158907,17785.969766081384,54
2014-01-08,45.17463554344255,17724.77011035315,17769.944745896595,54
2014-01-09,50.05130507436917,17719.62214905808,17769.673454132448,54
2014-01-10,50.05130507436917,17892.81396227356,17942.86526734793,54
2014-01-13,50.05130507436917,17645.492567819456,17695.543872893824,54
2014-01-14,50.05130507436917,17827.441246312155,17877.492551386524,54
2014-01-15,50.05130507436917,17875.20992827172,17925.26123334609,54
2014-01-16,50.05130507436917,17819.558385922555,17869.609690996924,54
2014-01-17,50.05130507436917,17776.728744424465,17826.780049498833,54
2014-01-21,50.05130507436917,17889.91122521463,17939.962530288998,54
2014-01-22,11.069815153245372,17966.26023891044,17977.330054063685,54
2014-01-23,350.39797705850197,17465.970125892734,17816.368102951237,53
2014-01-24,1471.03366507792,15968.287078788266,17439.320743866185,50
2014-01-27,114.30220318682268,17210.243531247474,17324.545734434298,54
2014-01-28,114.30220318682268,17336.82970262289,17451.131905809714,54
2014-01-29,151.72656386898024,17150.56937224028,17302.295936109258,54
2014-01-30,151.72656386898024,17337.37436333857,17489.10092720755,54
2014-01-31,151.72656386898024,17276.071542072586,17427.798105941565,54
2014-02-03,151.72656386898024,16904.703051708148,17056.429615577126,54
2014-02-04,171.00685687802547,16983.60160308201,17154.608459960036,54
2014-02-05,146.7497610151484,16928.891610891267,17075.641371906415,54
2014-02-06,146.7497610151484,17159.737929015795,17306.487690030943,54
2014-02-07,146.7497610151484,17329.842186480688,17476.591947495835,54
2014-02-10,146.7497610151484,17370.36156080323,17517.11132181838,54
2014-02-11,146.7497610151484,17557.018480423354,17703.7682414385,54
2014-02-12,163.530746432794,17556.100273863456,17719.63102029625,54
2014-02-13,186.47985225722567,17686.89461564321,17873.374467900438,54
2014-02-14,186.47985225722567,17793.203624966744,17979.68347722397,54
2014-02-18,186.47985225722567,17816.204241019143,18002.68409327637,54
2014-02-19,559.4966837978369,17366.48363235095,17925.980316148787,53
2014-02-20,198.30060315766423,17861.50342885097,18059.804032008637,54
2014-02-21,198.30060315766423,17830.779560875642,18029.08016403331,54
2014-02-24,198.30060315766423,17930.871829382613,18129.172432540276,54
2014-02-25,198.30060315766423,17878.41617796295,18076.716781120616,54
2014-02-26,304.50684391167965,17759.30766325635,18063.81450716803,54
2014-02-27,315.94335673629564,17823.581207423522,18139.524564159816,54
2014-02-28,320.1989399986208,17893.26377962285,18213.462719621468,54
2014-03-03,320.1989399986208,17771.02904296457,18091.227982963188,54
2014-03-04,320.1989399986208,18024.32174093077,18344.52068092939,54
2014-03-05,320.1989399986208,18043.06338928246,18363.26232928108,54
2014-03-06,345.4766042063003,18097.427099679997,18442.9037038863,54
2014-03-07,345.4766042063003,18119.27161356694,18464.74821777324,54
2014-03-10,1087.5379424586965,17346.115183012964,18433.65312547166,52
2014-03-11,1467.064956233049,16864.02555493192,18331.09051116497,51
2014-03-12,11.683700303570163,18314.006091986485,18325.689792290053,55
2014-03-13,11.683700303570163,18164.773948399794,18176.457648703363,55
2014-03-14,11.683700303570163,18155.98090792997,18167.66460823354,55
2014-03-17,27.485488218295075,18275.159783352745,18302.64527157104,55
2014-03-18,356.4180371941524,18051.39969706177,18407.81773425592,54
2014-03-19,363.4095341186255,17891.799864290413,18255.20939840904,54
2014-03-20,363.4095341186255,18005.266108033513,18368.67564215214,54
2014-03-21,349.8425863009066,18089.70297234989,18439.545558650796,54
2014-03-24,349.8425863009066,18014.314831825464,18364.15741812637,54
2014-03-25,349.8425863009066,18081.154151958443,18430.99673825935,54
2014-03-26,349.8425863009066,17972.605041378636,18322.447627679543,54
2014-03-27,349.8425863009066,17972.17366918383,18322.016255484737,54
2014-03-28,349.8425863009066,18099.279620180034,18449.12220648094,54
2014-03-31,349.8425863009066,18227.75995542644,18577.60254172735,54
2014-04-01,355.61109428306145,18296.19652922502,18651.80762350808,54
2014-04-02,269.25094578611294,18461.352356869225,18730.603302655338,54
2014-04-03,269.25094578611294,18459.2591917632,18728.510137549314,54
2014-04-04,269.25094578611294,18341.089197610196,18610.340143396308,54
2014-04-07,269.25094578611294,18135.541058637333,18404.792004423445,54
2014-04-08,276.31387855327876,18240.844473542686,18517.158352095965,54
2014-04-09,276.31387855327876,18371.169803597753,18647.483682151033,54
2014-04-10,276.31387855327876,18071.66194250712,18347.975821060398,54
2014-04-11,276.31387855327876,17914.851790447767,18191.165669001046,54
2014-04-14,276.31387855327876,18060.60584893989,18336.91972749317,54
2014-04-15,276.31387855327876,18191.065818506475,18467.379697059754,54
2014-04-16,276.31387855327876,18384.51496648116,18660.82884503444,54
2014-04-17,298.88508408607794,18398.999543626247,18697.884627712327,54
2014-04-21,304.76432813162495,18408.97615632632,18713.740484457943,54
2014-04-22,304.76432813162495,18504.310696790955,18809.07502492258,54
2014-04-23,304.76432813162495,18540.06951799622,18844.833846127844,54
2014-04-24,304.76432813162495,18591.41435400904,18896.178682140664,54
2014-04-25,304.76432813162495,18449.660069450616,18754.42439758224,54
2014-04-28,304.76432813162495,18473.150098492406,18777.91442662403,54
2014-04-29,304.76432813162495,18571.324833851366,18876.08916198299,54
2014-04-30,304.76432813162495,18667.009564537086,18971.77389266871,54
2014-05-01,304.76432813162495,18683.29705128322,18988.061379414845,54
2014-05-02,300.3746560846174,18697.16850078669,18997.543156871307,54
2014-05-05,269.4269860887689,18744.663372810093,19014.090358898862,54
2014-05-06,267.2958622595594,18580.31819528972,18847.61405754928,54
2014-05-07,267.2958622595594,18747.01468512628,19014.310547385838,54
2014-05-08,267.2958622595594,18752.160933882365,19019.456796141923,54
2014-05-09,267.2958622595594,18771.36774709899,19038.663609358548,54
2014-05-12,267.2958622595594,18959.327349841515,19226.623212101073,54
2014-05-13,267.2958622595594,18975.910881088817,19243.206743348375,54
2014-05-14,237.36713989580346,18897.62298499702,19134.99012489282,54
2014-05-15,266.6706842734005,18665.012037258286,18931.682721531688,54
2014-05-16,266.6706842734005,18716.85872586201,18983.529410135412,54
2014-05-19,280.9330197005598,18749.263988913863,19030.19700861442,54
2014-05-20,280.9330197005598,18612.541595166236,18893.474614866795,54
2014-05-21,280.9330197005598,18725.487684401392,19006.42070410195,54
2014-05-22,280.9330197005598,18791.935064543046,19072.868084243604,54
2014-05-23,278.2626824093163,18863.862289883447,19142.124972292764,54
2014-05-27,278.2626824093163,18944.25261663742,19222.515299046736,54
2014-05-28,278.2626824093163,18890.401993900177,19168.664676309494,54
2014-05-29,278.2626824093163,18978.08709690763,19256.349779316948,54
2014-05-30,278.2626824093163,19039.18103476906,19317.443717178376,54
2014-06-02,278.2626824093163,19065.984399523193,19344.24708193251,54
2014-06-03,278.23030158583407,19099.477361259935,19377.70766284577,54
2014-06-04,278.23030158583407,19116.249437656414,19394.479739242248,54
2014-06-05,278.23030158583407,19275.98347774957,19554.213779335405,54
2014-06-06,278.23030158583407,19393.136319809448,19671.366621395282,54
2014-06-09,278.23030158583407,19405.734093323616,19683.96439490945,54
2014-06-10,1040.4393103553969,18610.782628001205,19651.2219383566,52
2014-06-11,496.46394680875943,19066.106240474597,19562.570187283356,53
2014-06-12,506.7444875194343,18959.402983111868,19466.147470631302,53
